"the_digits_of_pi_continued_fraction__Gosper"
(412,5)
(413,12)
(414,3)
(415,3)
(416,21)
(417,1)
(418,2)
(419,1)
(420,34)
(421,1)
(422,1)
(423,1)
(424,4)
(425,15)
(426,1)
(427,4)
(428,44)
(429,1)
(430,4)
(431,20776)
(432,1)
(433,1)
(434,1)
(435,1)
(436,1)
(437,1)
(438,1)
(439,23)
(440,1)
(441,7)
(442,2)
(443,1)
(444,94)
(445,55)
(446,1)
(447,1)
(448,2)
(449,1)
(450,1)
(451,3)
(452,1)
(453,1)
(454,32)
(455,5)
(456,1)
(457,14)
(458,1)
(459,1)
(460,1)
(461,1)
(462,1)
(463,3)
(464,50)
(465,2)
(466,16)
(467,5)
(468,1)
(469,2)
(470,1)
(471,4)
(472,6)
(473,3)
(474,1)
(475,3)
(476,3)
(477,1)
(478,2)
(479,2)
(480,2)
(481,5)
(482,2)
(483,2)
(484,2)
(485,28)
(486,1)
(487,1)
(488,13)
(489,1)
(490,5)
(491,43)
(492,1)
(493,4)
(494,3)
(495,5)
(496,3)
(497,1)
(498,4)
(499,1)
(500,1)
(501,2)
(502,2)
(503,1)
(504,1)
(505,19)
(506,2)
(507,7)
(508,1)
(509,72)
(510,3)
(511,1)
(512,2)
(513,3)
(514,7)
(515,11)
(516,1)
(517,2)
(518,1)
(519,1)
(520,2)
(521,2)
(522,1)
(523,1)
(524,2)
(525,1)
(526,1)
(527,1)
(528,1)
(529,1)
(530,33)
(531,7)
(532,19)
(533,1)
(534,19)
(535,3)
(536,1)
(537,4)
(538,1)
(539,1)
(540,1)
(541,1)
(542,2)
(543,3)
(544,1)
(545,3)
(546,2)
(547,2)
(548,2)
(549,2)
(550,4)
(551,1)
(552,1)
(553,1)
(554,4)
(555,2)
(556,3)
(557,1)
(558,1)
(559,1)
(560,1)
(561,11)
(562,1)
(563,1)
(564,2)
(565,1)
(566,2)
(567,1)
(568,2)
(569,2)
(570,1)
(571,7)
(572,2)
(573,27)
(574,1)
(575,1)
(576,6)
(577,2)
(578,1)
(579,9)
(580,6)
(581,26)
(582,1)
(583,1)
(584,3)
(585,2)
(586,1)
(587,1)
(588,1)
(589,1)
(590,1)
(591,15)
(592,1)
(593,36)
(594,4)
(595,2)
(596,2)
(597,1)
(598,22)
(599,2)
(600,1)
(601,106)
(602,2)
(603,2)
(604,1)
(605,3)
(606,1)
(607,12)
(608,10)
(609,7)
(610,1)
(611,2)
(612,1)
(613,1)
(614,1)
(615,1)
(616,8)
(617,2)
(618,4)
(619,5)
(620,3)
(621,2)
(622,1)
(623,4)
(624,23)
(625,1)
(626,18)
(627,2)
(628,10)
(629,3)
(630,1)
(631,6)
(632,6)
(633,13)
(634,8)
(635,6)
(636,2)
(637,2)
(638,2)
(639,2)
(640,1)
(641,1)
(642,1)
(643,3)
(644,1)
(645,7)
(646,17)
(647,1)
(648,1)
(649,1)
(650,2)
(651,5)
(652,5)
(653,1)
(654,1)
(655,2)
(656,11)
(657,1)
(658,6)
(659,1)
(660,6)
(661,1)
(662,29)
(663,4)
(664,29)
(665,3)
(666,5)
(667,3)
(668,1)
(669,141)
(670,1)
(671,2)
(672,7)
(673,7)
(674,2)
(675,2)
(676,7)
(677,1)
(678,1)
(679,7)
(680,1)
(681,7)
(682,1)
(683,2)
(684,4)
(685,1)
(686,1)
(687,1)
(688,30)
(689,1)
(690,12)
(691,4)
(692,18)
(693,10)
(694,2)
(695,8)
(696,1)
(697,2)
(698,2)
(699,2)
(700,4)
(701,13)
(702,1)
(703,5)
(704,4)
(705,1)
(706,6)
(707,1)
(708,1)
(709,11)
(710,2)
(711,4)
(712,2)
(713,1)
(714,1)
(715,3)
(716,3)
(717,12)
(718,1)
(719,1)
(720,39)
(721,5)
(722,1)
(723,1)
(724,16)
(725,125)
(726,1)
(727,4)
(728,1)
(729,2)
(730,1)
(731,19)
(732,1)
(733,4)
(734,1)
(735,1)
(736,2)
(737,1)
(738,4)
(739,1)
(740,10)
(741,1)
(742,4)
(743,2)
(744,1)
(745,1)
(746,1)
(747,5)
(748,10)
(749,4)
(750,14)
(751,1)
(752,13)
(753,41)
(754,1)
(755,4)
(756,1)
(757,8)
(758,1)
(759,1)
(760,2)
(761,1)
(762,3)
(763,1)
(764,6)
(765,1)
(766,3)
(767,2)
(768,2)
(769,2)
(770,1)
(771,4)
(772,1)
(773,14)
(774,1)
(775,2)
(776,8)
(777,1)
(778,8)
(779,3)
(780,3)
(781,3)
(782,1)
(783,37)
(784,4)
(785,2)
(786,4)
(787,1)
(788,3)
(789,4)
(790,25)
(791,4)
(792,27)
(793,2)
(794,7)
(795,1)
(796,1)
(797,2)
(798,6)
(799,1)
(800,1)
(801,1)
(802,12)
(803,1)
(804,2)
(805,2)
(806,2)
(807,13)
(808,12)
(809,1)
(810,3)
(811,1)
(812,6)
(813,1)
(814,1)
(815,33)
(816,1)
(817,5)
(818,3)
(819,1)
(820,5)
(821,15)
(822,8)
(823,8)
(824,47)
(825,1)
(826,3)
(827,2)
(828,12)
(829,2)
(830,12)
(831,1)
(832,12)
(833,1)
(834,2)
(835,5)
(836,3)
(837,1)
(838,1)
(839,1)
(840,1)
(841,2)
(842,3)
(843,5)
(844,4)
(845,2)
(846,1)
(847,1)
(848,5)
(849,1)
(850,9)
(851,14)
(852,1)
(853,1)
(854,3)
(855,2)
(856,1)
(857,9)
(858,3)
(859,22)
(860,13)
(861,1)
(862,1)
(863,3)
(864,20)
(865,1)
(866,1)
(867,61)
(868,1)
(869,376)
(870,2)
(871,107)
(872,1)
(873,10)
(874,3)
(875,2)
(876,2)
(877,31)
(878,1)
(879,2)
(880,10)
(881,2)
(882,2)
(883,62)
(884,2)
(885,2)
(886,7)
(887,4)
(888,5)
(889,6)
(890,1)
(891,1)
(892,1)
(893,1)
(894,2)
(895,8)
(896,2)
(897,73)
(898,3)
(899,5)
(900,42)
(901,1)
(902,3)
(903,2)
(904,1)
(905,1)
(906,59)
(907,6)
(908,1)
(909,1)
(910,1)
(911,5)
(912,1)
(913,6)
(914,1)
(915,2)
(916,6)
(917,1)
(918,1)
(919,1)
(920,1)
(921,3)
(922,2)
(923,1)
(924,3)
(925,1)
(926,8)
(927,1)
(928,4)
(929,2)
(930,5)
(931,4)
(932,7)
(933,1)
(934,4)
(935,2)
(936,2)
(937,6)
(938,1)
(939,1)
(940,2)
(941,2)
(942,1)
(943,1)
(944,1)
(945,1)
(946,1)
(947,2)
(948,1)
(949,2)
(950,2)
(951,5)
(952,1)
(953,2)
(954,1)
(955,1)
(956,10)
(957,1)
(958,6)
(959,1)
(960,129)
(961,1)
(962,4)
(963,65)
(964,2)
(965,4)
(966,4)
(967,3)
(968,2)
(969,3)
(970,1)
(971,1)
(972,5)
(973,1)
(974,1)
(975,1)
(976,1)
(977,1)
(978,2)
(979,2)
(980,1)
(981,2)
(982,1)
(983,1)
(984,2)
(985,2)
(986,1)
(987,2)
(988,3)
(989,1)
(990,2)
(991,1)
(992,2)
(993,4)
(994,2)
(995,1)
(996,2)
(997,27)
(998,6)
(999,2)
(1000,1)
(1001,193)
(1002,1)
(1003,3)
(1004,9)
(1005,1)
(1006,3)
(1007,35)
(1008,2)
(1009,1)
(1010,8)
(1011,1)
(1012,1)
(1013,1)
(1014,1)
(1015,9)
(1016,3)
(1017,56)
(1018,1)
(1019,6)
(1020,6)
(1021,2)
(1022,8)
(1023,1)
(1024,8)
(1025,1)
(1026,2)
(1027,3)
(1028,6)
(1029,3)
(1030,1)
(1031,3)
(1032,1)
(1033,1)
(1034,1)
(1035,2)
(1036,13)
(1037,1)
(1038,1)
(1039,1)
(1040,1)
(1041,13)
(1042,2)
(1043,1)
(1044,3)
(1045,1)
(1046,3)
(1047,15)
(1048,2)
(1049,1)
(1050,1)
(1051,2)
(1052,4)
(1053,1)
(1054,4)
(1055,5)
(1056,2)
(1057,2)
(1058,1)
(1059,2)
(1060,1)
(1061,6)
(1062,1)
(1063,4)
(1064,12)
(1065,1)
(1066,1)
(1067,1)
(1068,1)
(1069,13)
(1070,1)
(1071,3)
(1072,4)
(1073,1)
(1074,1)
(1075,1)
(1076,2)
(1077,9)
(1078,1)
(1079,7)
(1080,1)
(1081,1)
(1082,1)
(1083,1)
(1084,4)
(1085,1)
(1086,3)
(1087,4)
(1088,1)
(1089,1)
(1090,4)
(1091,3)
(1092,1)
(1093,39)
(1094,2)
(1095,1)
(1096,1)
(1097,1)
(1098,1)
(1099,1)
(1100,4)
(1101,7)
(1102,2)
(1103,2)
(1104,2)
(1105,1)
(1106,1)
(1107,1)
(1108,1)
(1109,2)
(1110,114)
(1111,12)
(1112,4)
(1113,1)
(1114,3)
(1115,2)
(1116,1)
(1117,19)
(1118,1)
(1119,1)
(1120,2)
(1121,1)
(1122,1)
(1123,3)
(1124,4)
(1125,1)
(1126,60)
(1127,3)
(1128,72)
(1129,2)
(1130,1)
(1131,1)
(1132,1)
(1133,50)
(1134,1)
(1135,1)
(1136,1)
(1137,1)
(1138,3)
(1139,1)
(1140,1)
(1141,2)
(1142,2)
(1143,1)
(1144,4)
(1145,1)
(1146,7)
(1147,3)
(1148,1)
(1149,2)
(1150,1)
(1151,5)
(1152,1)
(1153,1)
(1154,1)
(1155,2)
(1156,6)
(1157,2)
(1158,21)
(1159,2)
(1160,6)
(1161,1)
(1162,6)
(1163,1)
(1164,1)
(1165,2)
(1166,1)
(1167,7)
(1168,1)
(1169,8)
(1170,1)
(1171,1)
(1172,5)
(1173,4)
(1174,1)
(1175,1)
(1176,1)
(1177,1)
(1178,1)
(1179,1)
(1180,1)
(1181,1)
(1182,4)
(1183,1)
(1184,11)
(1185,2)
(1186,4)
(1187,10)
(1188,2)
(1189,1)
(1190,1)
(1191,13)
(1192,1)
(1193,1)
(1194,7)
(1195,15)
(1196,1)
(1197,1)
(1198,1)
(1199,2)
(1200,3)
(1201,15)
(1202,8)
(1203,8)
(1204,2)
(1205,1)
(1206,13)
(1207,3)
(1208,5)
(1209,1)
(1210,2)
(1211,1)
(1212,6)
(1213,1)
(1214,10)
(1215,123)
(1216,3)
(1217,1)
(1218,4)
(1219,59)
(1220,4)
(1221,156)
(1222,88)
(1223,1)
(1224,5)
(1225,4)
(1226,1)
(1227,3)
(1228,1)
(1229,4)
(1230,2)
(1231,9)
(1232,1)
(1233,7)
(1234,4)
(1235,2)
(1236,1)
(1237,2)
(1238,3)
(1239,2)
(1240,1)
(1241,2)
(1242,11)
(1243,1)
(1244,13)
(1245,7)
(1246,7)
(1247,1)
(1248,63)
(1249,37)
(1250,12)
(1251,86)
(1252,1)
(1253,1)
(1254,1)
(1255,1)
(1256,2)
(1257,2)
(1258,4)
(1259,2)
(1260,18)
(1261,1)
(1262,1)
(1263,1)
(1264,41)
(1265,2)
(1266,1)
(1267,1)
(1268,12)
(1269,1)
(1270,2)
(1271,1)
(1272,1)
(1273,2)
(1274,10)
(1275,1)
(1276,1)
(1277,1)
(1278,5)
(1279,1)
(1280,1)
(1281,3)
(1282,1)
(1283,7)
(1284,5)
(1285,1)
(1286,9)
(1287,1)
(1288,2)
(1289,2)
(1290,7)
(1291,1)
(1292,1)
(1293,5)
(1294,2)
(1295,1)
(1296,3)
(1297,3)
(1298,5)
(1299,2)
(1300,1)
(1301,11)
(1302,3)
(1303,1)
(1304,3)
(1305,2)
(1306,1)
(1307,1)
(1308,2)
(1309,1)
(1310,14)
(1311,5)
(1312,2)
(1313,2)
(1314,1)
(1315,1)
(1316,1)
(1317,1)
(1318,3)
(1319,1)
(1320,3)
(1321,3)
(1322,2)
(1323,2)
(1324,1)
(1325,3)
(1326,2)
(1327,1)
(1328,2)
(1329,1)
(1330,4)
(1331,1)
(1332,14)
(1333,1)
(1334,1)
(1335,58)
(1336,7)
(1337,1)
(1338,2)
(1339,1)
(1340,1)
(1341,5)
(1342,1)
(1343,2)
(1344,1)
(1345,5)
(1346,18)
(1347,1)
(1348,4)
(1349,3)
(1350,1)
(1351,1)
(1352,1)
(1353,4)
(1354,1)
(1355,1)
(1356,2)
(1357,5)
(1358,1)
(1359,148)
(1360,1)
(1361,9)
(1362,2)
(1363,1)
(1364,2)
(1365,1)
(1366,5)
(1367,4)
(1368,93)
(1369,1)
(1370,1)
(1371,2)
(1372,4)
(1373,1)
(1374,2)
(1375,73)
(1376,1)
(1377,1)
(1378,3)
(1379,1)
(1380,1)
(1381,1)
(1382,1)
(1383,2)
(1384,1)
(1385,34)
(1386,1)
(1387,5)
(1388,6)
(1389,1)
(1390,2)
(1391,1)
(1392,3)
(1393,4)
(1394,1)
(1395,16)
(1396,28)
(1397,17)
(1398,2)
(1399,5)
(1400,5)
(1401,26)
(1402,1)
(1403,1)
(1404,4)
(1405,12)
(1406,1)
(1407,3)
(1408,2)
(1409,1)
(1410,5)
(1411,1)
(1412,2)
(1413,9)
(1414,3)
(1415,2)
(1416,41)
(1417,1)
(1418,16)
(1419,2)
(1420,2)
(1421,20)
(1422,1)
(1423,17)
(1424,1)
(1425,6)
(1426,16)
(1427,3)
(1428,3)
(1429,2)
(1430,2)
(1431,2)
(1432,18)
(1433,15)
(1434,1)
(1435,1)
(1436,51)
(1437,4)
(1438,9)
(1439,5)
(1440,2)
(1441,2)
(1442,1)
(1443,2)
(1444,1)
(1445,45)
(1446,3)
(1447,1)
(1448,1)
(1449,3)
(1450,1)
(1451,2)
(1452,1)
(1453,3)
(1454,1)
(1455,1)
(1456,3)
(1457,5)
(1458,1)
(1459,2)
(1460,3)
(1461,8)
(1462,2)
(1463,47)
(1464,2)
(1465,3)
(1466,1)
(1467,1)
(1468,1)
(1469,15)
(1470,9)
(1471,1)
(1472,8)
(1473,2)
(1474,1)
(1475,4)
(1476,2)
(1477,4)
(1478,14)
(1479,1)
(1480,12)
(1481,2)
(1482,1)
(1483,161)
(1484,1)
(1485,26)
(1486,2)
(1487,1)
(1488,2)
(1489,1)
(1490,1)
(1491,1)
(1492,1)
(1493,2)
(1494,2)
(1495,1)
(1496,18)
(1497,528)
(1498,12)
(1499,4)
(1500,1)
(1501,5)
(1502,16)
(1503,3)
(1504,1)
(1505,1)
(1506,1)
(1507,1)
(1508,1)
(1509,5)
(1510,1)
(1511,2)
(1512,1)
(1513,63)
(1514,1)
(1515,97)
(1516,1)
(1517,4)
(1518,4)
(1519,10)
(1520,5)
(1521,9)
(1522,5)
(1523,2)
(1524,3)
(1525,2)
(1526,5)
(1527,7)
(1528,1)
(1529,32)
(1530,13)
(1531,1)
(1532,5)
(1533,4)
(1534,1)
(1535,7)
(1536,1)
(1537,3)
(1538,12)
(1539,1)
(1540,3)
(1541,9)
(1542,1)
(1543,7)
(1544,1)
(1545,102)
(1546,53)
(1547,1)
(1548,1)
(1549,1)
(1550,3)
(1551,4)
(1552,2)
(1553,15)
(1554,2)
(1555,8)
(1556,2)
(1557,2)
(1558,3)
(1559,1)
(1560,2)
(1561,4)
(1562,1)
(1563,1)
(1564,3)
(1565,2)
(1566,3)
(1567,1)
(1568,1)
(1569,2)
(1570,3)
(1571,1)
(1572,1)
(1573,6)
(1574,1)
(1575,1)
(1576,14)
(1577,1)
(1578,80)
(1579,11)
(1580,1)
(1581,1)
(1582,1)
(1583,1)
(1584,22)
(1585,1)
(1586,2)
(1587,3)
(1588,1)
(1589,3)
(1590,26)
(1591,2)
(1592,24)
(1593,2)
(1594,2)
(1595,4)
(1596,3)
(1597,1)
(1598,1)
(1599,1)
(1600,1)
(1601,3)
(1602,1)
(1603,63)
(1604,1)
(1605,1)
(1606,1)
(1607,25)
(1608,1)
(1609,1)
(1610,1)
(1611,8)
(1612,1)
(1613,3)
(1614,3)
(1615,1)
(1616,10)
(1617,5)
(1618,6)
(1619,2)
(1620,1)
(1621,1)
(1622,3)
(1623,1)
(1624,1)
(1625,1)
(1626,1)
(1627,2)
(1628,2)
(1629,1)
(1630,2)
(1631,8)
(1632,12)
(1633,1)
(1634,53)
(1635,1)
(1636,2)
(1637,1)
(1638,1)
(1639,5)
(1640,1)
(1641,1)
(1642,3)
(1643,1)
(1644,39)
(1645,1)
(1646,12)
(1647,1)
(1648,3)
(1649,14)
(1650,18)
(1651,9)
(1652,3)
(1653,2)
(1654,2)
(1655,2)
(1656,1)
(1657,1)
(1658,3)
(1659,1)
(1660,4)
(1661,4)
(1662,7)
(1663,1)
(1664,17)
(1665,1)
(1666,14)
(1667,1)
(1668,1)
(1669,1)
(1670,1)
(1671,3)
(1672,1)
(1673,1)
(1674,10)
(1675,1)
(1676,2)
(1677,2)
(1678,3)
(1679,1)
(1680,2)
(1681,1)
(1682,2)
(1683,2)
(1684,2)
(1685,12)
(1686,1)
(1687,3)
(1688,44)
(1689,2)
(1690,10)
(1691,1)
(1692,14)
(1693,1)
(1694,2)
(1695,1)
(1696,43)
(1697,4)
(1698,1)
(1699,7)
(1700,3)
(1701,4)
(1702,1)
(1703,1)
(1704,2)
(1705,2)
(1706,1)
(1707,34)
(1708,1)
(1709,2)
(1710,5)
(1711,8)
(1712,3)
(1713,2)
(1714,1)
(1715,2)
(1716,13)
(1717,4)
(1718,3)
(1719,2)
(1720,1)
(1721,1)
(1722,1)
(1723,1)
(1724,25)
(1725,1)
(1726,5)
(1727,1)
(1728,94)
(1729,2)
(1730,4)
(1731,3)
(1732,4)
(1733,5)
(1734,1)
(1735,1)
(1736,1)
(1737,1)
(1738,1)
(1739,1)
(1740,2)
(1741,1)
(1742,1)
(1743,1)
(1744,1)
(1745,1)
(1746,1)
(1747,1)
(1748,1)
(1749,1)
(1750,10)
(1751,41)
(1752,1)
(1753,5)
(1754,1)
(1755,4)
(1756,4)
(1757,1)
(1758,155)
(1759,1)
(1760,8)
(1761,1)
(1762,1)
(1763,1)
(1764,1)
(1765,4)
(1766,1)
(1767,1)
(1768,2)
(1769,9)
(1770,2)
(1771,1)
(1772,2)
(1773,1)
(1774,1)
(1775,1)
(1776,6)
(1777,23)
(1778,1)
(1779,2)
(1780,3)
(1781,5)
(1782,2)
(1783,1)
(1784,1)
(1785,1)
(1786,1)
(1787,7)
(1788,67)
(1789,5)
(1790,7)
(1791,1)
(1792,23)
(1793,3)
(1794,3)
(1795,1)
(1796,6)
(1797,1)
(1798,11)
(1799,1)
(1800,57)
(1801,1)
(1802,4)
(1803,1)
(1804,5)
(1805,1)
(1806,1)
(1807,8)
(1808,1)
(1809,1)
(1810,2)
(1811,5)
(1812,2)
(1813,10)
(1814,1)
(1815,1)
(1816,2)
(1817,1)
(1818,1)
(1819,3)
(1820,1)
(1821,2)
(1822,1)
(1823,3)
(1824,1)
(1825,11)
(1826,2)
(1827,10)
(1828,1)
(1829,4)
(1830,18)
(1831,1)
(1832,2)
(1833,3)
(1834,1)
(1835,1)
(1836,6)
(1837,3)
(1838,6)
(1839,4)
(1840,31)
(1841,3)
(1842,4)
(1843,1)
(1844,18)
(1845,3)
(1846,9)
(1847,7)
(1848,5)
(1849,1)
(1850,2)
(1851,2)
(1852,1)
(1853,7)
(1854,1)
(1855,23)
(1856,2)
(1857,217)
(1858,1)
(1859,2)
(1860,1)
(1861,4)
(1862,1)
(1863,54)
(1864,2)
(1865,196)
(1866,10)
(1867,3)
(1868,1)
(1869,32)
(1870,1)
(1871,40)
(1872,55)
(1873,1)
(1874,5)
(1875,1)
(1876,3)
(1877,3)
(1878,1)
(1879,2)
(1880,2)
(1881,1)
(1882,3)
(1883,6)
(1884,3)
(1885,16)
(1886,1)
(1887,31)
(1888,1)
(1889,5)
(1890,6)
(1891,1)
(1892,4)
(1893,42)
(1894,4)
(1895,1)
(1896,10)
(1897,1)
(1898,3)
(1899,1)
(1900,3)
(1901,3)
(1902,1)
(1903,2)
(1904,1)
(1905,1)
(1906,1)
(1907,4)
(1908,1)
(1909,13)
(1910,1)
(1911,88)
(1912,1)
(1913,1)
(1914,1)
(1915,14)
(1916,3)
(1917,27)
(1918,3)
(1919,1)
(1920,1)
(1921,16)
(1922,4)
(1923,1)
(1924,2)
(1925,4)
(1926,1)
(1927,4)
(1928,1)
(1929,1)
(1930,17)
(1931,2)
(1932,4)
(1933,1)
(1934,1)
(1935,9)
(1936,2)
(1937,1)
(1938,1)
(1939,3)
(1940,1)
(1941,1)
(1942,30)
(1943,1)
(1944,1)
(1945,3)
(1946,2)
(1947,2)
(1948,1)
(1949,1)
(1950,4)
(1951,10)
(1952,1)
(1953,7)
(1954,1)
(1955,6)
(1956,1)
(1957,35)
(1958,1)
(1959,1)
(1960,2)
(1961,3)
(1962,6)
(1963,1)
(1964,1)
(1965,2)
(1966,4)
(1967,4)
(1968,24)
(1969,1)
(1970,1)
(1971,1)
(1972,1)
(1973,1)
(1974,1)
(1975,3)
(1976,1)
(1977,1)
(1978,2)
(1979,1)
(1980,2)
(1981,1)
(1982,6)
(1983,6)
(1984,2)
(1985,1)
(1986,1)
(1987,10)
(1988,6)
(1989,4)
(1990,2)
(1991,1)
(1992,3)
(1993,9)
(1994,1)
(1995,2)
(1996,16)
(1997,1)
(1998,5)
(1999,1)
(2000,1)
(2001,1)
(2002,1)
(2003,6)
(2004,5)
(2005,1)
(2006,13)
(2007,5)
(2008,4)
(2009,1)
(2010,2)
(2011,3)
(2012,1)
(2013,1)
(2014,1)
(2015,3)
(2016,1)
(2017,30)
(2018,2)
(2019,5)
(2020,1)
(2021,1)
(2022,1)
(2023,1)
(2024,2)
(2025,3)
(2026,1)
(2027,2)
(2028,3)
(2029,1)
(2030,1)
(2031,1)
(2032,1)
(2033,1)
(2034,6)
(2035,5)
(2036,3)
(2037,65)
(2038,48)
(2039,3)
(2040,3)
(2041,6)
(2042,1)
(2043,9)
(2044,2)
(2045,1)
(2046,5)
(2047,6)
(2048,2)
(2049,1)
(2050,1)
(2051,1)
(2052,1)
(2053,620)
(2054,8)
(2055,1)
(2056,1)
(2057,4)
(2058,8)
(2059,1)
(2060,6)
(2061,1)
(2062,5)
(2063,8)
(2064,1)
(2065,5)
(2066,1)
(2067,4)
(2068,9)
(2069,47)
(2070,3)
(2071,1)
(2072,6)
(2073,1)
(2074,25)
(2075,1)
(2076,3)
(2077,425)
(2078,2)
(2079,3)
(2080,3)
(2081,17)
(2082,1)
(2083,2)
(2084,3)
(2085,2)
(2086,3)
(2087,1)
(2088,1)
(2089,1)
(2090,5)
(2091,2)
(2092,1)
(2093,41)
(2094,1)
(2095,1)
(2096,1)
(2097,1)
(2098,3)
(2099,1)
(2100,5)
(2101,1)
(2102,1)
(2103,6)
(2104,256)
(2105,17)
(2106,1)
(2107,14)
(2108,1)
(2109,2)
(2110,3)
(2111,1)
(2112,2)
(2113,2)
(2114,2)
(2115,4)
(2116,9)
(2117,7)
(2118,3)
(2119,3)
(2120,18)
(2121,1)
(2122,33)
(2123,1)
(2124,5)
(2125,2)
(2126,4)
(2127,25)
(2128,1)
(2129,2)
(2130,1)
(2131,6)
(2132,1)
(2133,3)
(2134,4)
